Vulcan Construction Materials LLC. - Norcross Quarry,1707 Beaver Ruin Road,Norcross,30093,33.92126,-84.1391,Synthetic Minor,Aggregate Quarry
Vulcan Materials Co.,1707 Beaver Ruin Rd,Norcross,30093,33.955662,-83.988281,Minor,Fused Silica Mfg
Us Centers For Disease Control (Cdc),602 Webb Gin House Rd,Lawrenceville,30333,33.90754,-83.9865,Synthetic Minor,Communicable Disease Ctr
OFS Fitel LLC,2000 Northeast Expy,Norcross,30071,33.94104,-84.213669,Synthetic Minor,Fiber Optic Cable Manufacturing
Vulcan Construction Materials LLC - Grayson Quarry.,1055 Ozora Rd.,Grayson,30221,33.893681,-83.954651,Synthetic Minor,Aggregate Quarry
Arrow Adhesives Co,5457 Spalding Dr,Norcross,30092,33.969599,-84.219343,Minor,Industrial Adhesives Plt
Dykes Paving & Construction,2775 Mechanicsville Road,Peachtree Corners,30071,33.930505,-84.24717,Synthetic Minor,Paving Mixtures And Block
Lafarge Building Materials Inc.,1055 Ozora Rd,Grayson,30221,33.893681,-83.954651,Permit By Rule,Ready Mix Concrete
ARGOS Ready Mix LLC (Duluth),3185 Pleasant Hill Rd,Duluth,30096,33.985045,-84.159295,Permit By Rule,Ready Mix Concrete
Atlanta Coca-Cola Bottling Co,411 Buford Highway,Lawrenceville,30245,33.968532,-83.985634,Minor,Soft Drink Bottling Co
Holcim Us Inc.,3955 Buford Highway,Duluth,30136,33.977356,-84.162527,Synthetic Minor,Bulk Cement Terminal
Fulton Concrete Co,3955 Buford Highway,Duluth,30136,33.977356,-84.162527,Minor,Ready Mix Concrete
Tara Materials Inc,322 Industrial Park Dr.,Lawrenceville,30246,33.969995,-83.979226,Minor,Artist Supply Mfg
Humphries Concrete Block & Construction,483 Maltbie Street,Lawrenceville,30245,33.964635,-84.002619,Minor,Ready-Mix Concrete
Lehigh Hanson Cement South LLC - Doraville Terminal.,6555 Button-Gwinnett Dr.,Doraville,30340,33.921841,-84.24302,Minor,Cement Distr Facility
Snell E.R. Contractor Inc.,1421 Hillcrest Rd,Norcross,30071,33.91844,-84.16332,Synthetic Minor,Hot Mix Asphalt Plant
Anitox Corp,975 Progress Circle,Lawrenceville,30043,33.994875,-83.961401,Minor,Mold Inhibitor Plant
ARGOS Ready Mix LLC,2395 Weaver Way,Doraville,30340,33.918092,-84.236771,Permit By Rule,Rdy Mix Concrete
National Cement Company of Alabama Inc,550 Seaboard Industrial Dr,Lawrenceville,30045,33.96838,-83.96958,Synthetic Minor,Cement Bulk Loading Term
Thomas Concrete of Georgia Inc.,4428 Lilburn Ind Way,Lilburn,30247,33.891359,-84.12306,Permit By Rule,Ready Mix Concrete
Thomas Concrete of Georgia Inc.,455 Maltbie Street,Lawrenceville,30246,33.964106,-84.000469,Permit By Rule,Ready Mix Concrete
Thomas Concrete of Georgia Inc.,450 Woodward Way,Suwanee,30174,34.05019,-84.070786,Minor,Ready Mix Concrete Plant
Nix & Miller Inc,2099 Peachtree Industrial Blvd,Buford,30518,34.126417,-84.014482,Permit By Rule,Misc Metal Parts Coater
ARGOS Ready Mix LLC,545 Seaboard Industrial Drive,Lawrenceville,30045,33.968344,-83.969313,Permit By Rule,Ready Mix Concrete Plant
Atlanta Journal-Constitution,6455 Best Friend Road,Norcross,30071,33.917193,-84.225573,Synthetic Minor,Newspaper Printing Facility
Swift Atlanta Inc,3605 Swiftwater Park,Suwanee,30174,34.035386,-84.080621,Minor,Metal Parts Painting
Heraeus Quartz North America LLC,100 Heraeus Blvd,Buford,30518,34.112665,-84.010568,Synthetic Minor,Chlorination Sand Pur Plt
Process Control Corp,6875 Mimms Dr.,Atlanta,30340,33.917181,-84.241094,Minor,Blending Equipment Mfg
Ernst Enterprises of Georgia,540 Seaboard Industrial Dr.,Lawrenceville,30246,33.968552,-83.969545,Permit By Rule,Ready Mix Concrete Plant
Thomas Concrete of Georgia Inc.,2725 Jones Mill Rd.,Norcross,30360,33.929146,-84.248509,Permit By Rule,Ready Mix Concrete Plant
Scientific-Atlanta In,4311 Communications D,Norcross,30093,33.936681,-84.148062,Minor,Circuit Board Mfg
Mercury Stainless Corp,975 Progress Center,Lawrenceville,30245,33.989693,-83.96298,Minor,Flat Polished Stainless S
Ricoh Electronics Inc.,1125 Hurricane Shoals Road,Lawrenceville,30043,33.987292,-83.954769,Synthetic Minor,Dry Toner Manufacturing
Builders Steel Supply,57 Railroad Street,Lilburn,30247,33.88562,-84.135019,Minor,Misc Metal Coating
Primerica Financial,1320 Progress Industrial Boulevard,Lawrenceville,30043,33.995179,-83.951883,Minor,Commercial Printing
Immucor Incorporated,3130 Gateway Drive,Norcross,30091,33.93163,-84.256678,Minor,Process Blood
Metal Products,725 Main Street,Suwanee,30174,34.051337,-84.074277,Synthetic Minor,Metal Coating
Formetco Inc.,2963 Pleasant Hill Rd,Duluth,30096,33.978515,-84.154968,Permit By Rule,Paint Booth
Dolco Packaging,252 Hosea Road,Lawrenceville,30046,33.970512,-83.972057,Synthetic Minor,Polystyrene Packaging Material
TOMCO Equipment Company,3340 Rosebud Road,Loganville,30052,33.850211,-83.9558,Synthetic Minor,Metal Parts Coating
Curtis 1000 Inc.,1725 Breckinridge Pkwy Ste 500,Duluth,30096,33.940567,-84.247185,Minor,Printing Envelopes Etc
EMS Defense Technology Inc.,660 Engineering Drive,Norcross,30092,33.967028,-84.227977,Minor,Electronic Equipment Mfg And Coating
WIKA Instruments Corporation,1000 Wiegand Avenue,Lawrenceville,30243,33.955662,-83.988281,Minor,Pressure Gauge Mfg
Rohrer Corporation,1800 Enterprise Drive,Buford,30515,34.10126,-84.00774,Synthetic Minor,Commercial Printing Plant
Allied Readymix Inc.,415 Maltbie St,Lawrenceville,30245,33.963351,-83.997398,Permit By Rule,Readymix Concrete
Allied Readymix Inc.,1125 Ozora Rd.,Grayson,30221,33.893681,-83.954651,Permit By Rule,Readymix Concrete
Oldcastle APG South Inc.,300 Pike Blvd,Lawrenceville,30245,33.961612,-84.001455,Permit By Rule,Concrete Block Mfg
Sherwin Williams Co,725 Raco Drive,Lawrenceville,30245,33.956972,-84.022496,Minor,Caulk Mfg
MTI Whirlpools Inc.,670 N. Price Rd.,Sugar Hill,30518,34.085717,-84.042042,Title V,Plastic Tubs And Sinks
Python Boats,6067 Holiday Rd,Buford,30518,34.15785,-83.98993,Permit By Rule,Fiberglass Molding/Formin
Matthews C W Contracting Co Inc,1411 Hillcrest Road,Norcross,30071,33.918335,-84.163216,Synthetic Minor,Asphalt Drum Mix Plant
Metro Marble Inc,1851 Warren Place,Norcross,30093,33.907,-84.222154,Permit By Rule,Cultured Marble Products
Akzo Nobel Trng Ctr,5300 Oakbrook Pkwy,Norcross,30093,33.91969,-84.177534,Permit By Rule,Coating & Gluing Oper
Mr. Marble Inc,180 Industrial Park Cir,Lawrenceville,30046,33.966838,-83.98102,Permit By Rule,Marble Mfg
Walton EMC/Partee,4350 Campbell Rd,Lithonia,30058,33.712132,-84.105614,Permit By Rule,On-Site Power Generation
Walton EMC/Jp McConne,550 Ozora Rd,Grayson,30221,33.893681,-83.954651,Permit By Rule,On-Site Power Generation
Walton EMC/Crews,1000 Old Snellville hwy,Lawrenceville,30244,33.906299,-84.010381,Permit By Rule,On-Site Power Generation
Oap Audio Products,310 Peachtree Industrial Boulevard,Buford,30518,34.082636,-84.054096,Permit By Rule,Wood Furniture Mfg
Cooper Cabinet Shop I,1734 Bolton Circle,Norcross,30071,33.933472,-84.169429,Permit By Rule,Wood Furniture Mfg
L. G. Austin Enterpri,2663 Marcia Dr,Lawrenceville,30244,33.892259,-84.050308,Permit By Rule,Wood Furniture Mfg
Hill Cabinet Co Inc,1227 Peachtree Ind Bl,Buford,30518,34.103057,-84.032125,Permit By Rule,Wood Furniture Mfg
J. L. Hammer Co,5005 Miller Rd,Lilburn,30247,33.860713,-84.125906,Permit By Rule,Wood Furniture Mfg
The Pine Cone Inc,4305 Lilburn Industrial Way,Lilburn,30247,33.889679,-84.143677,Permit By Rule,Wood Furniture Mfg
Simply Countree Custo,6405 Old Shadburn Ferry Rd,Buford,30518,34.155375,-84.037834,Permit By Rule,Wood Furniture Mfg
Atlanta Cabinet Shop,1885 Enterprise Dr,Buford,30518,34.102412,-84.002171,Permit By Rule,Wood Furniture Mfg
A. A. Bailey & Sons,330 Main St.,Lilburn,30247,33.891341,-84.140934,Permit By Rule,Wood Furniture Mfg
H & H Custom Woodwork,891 North Price Rd,Sugar Hill,30518,34.09081,-84.037084,Permit By Rule,Wood Furniture Mfg
Harris Door And Drawe,3774 Thompson Mill Rd,Buford,30519,34.105632,-83.872914,Permit By Rule,Wood Furniture Mfg
T R W Construction,145 Autry St.,Norcross,30071,33.940633,-84.218494,Permit By Rule,Wood Furniture Mfg
Ralph's Cabinets Inc,3099 Wallace Rd,Buford,30519,34.086418,-83.940867,Permit By Rule,Wood Furniture Mfg
Creative Systems Grou,3042 Adriatic Court,Norcross,30071,33.939019,-84.239405,Permit By Rule,Wood Furniture Mfg
The Wood Butcher Inc,4274 Lilburn Ind. Way SW,Lilburn,30247,33.89371,-84.117434,Permit By Rule,Wood Furniture Mfg
Nidec Elesys Americs Corporation,70 Crestridge Drive Suite 150,Suwanee,30024,34.026232,-84.035421,Synthetic Minor,Electronic Component Manufacturing
Buford Painting & Sil,5100 Bailey Avenue,Buford,30518,34.109442,-84.042435,Permit By Rule,Electronic Enclosures Ctg
Bailey Cabinet Co,5000 Bailey Avenue,Buford,30518,34.111253,-84.042552,Permit By Rule,Wood Furniture Mfg
Hussmann Corporation,2700 Crestridge Ct,Suwanee,30024,34.026063,-84.037499,Synthetic Minor,Housing & Rack Frame Mfg
Praxair Inc.,6345 Crescent Ave.,Norcross,30071,33.911757,-84.214971,Minor,Hydrogen Reformer
UWL/RICHLAND CREEK ROAD SANITARY LANDFILL,5691 South Richland Creek Road,Buford,30518,34.128132,-84.038268,Title V,Municipal Solid Waste Landfill
Travelers Data Center,335 Research Court,Norcross,30092,33.963532,-84.213835,Synthetic Minor,Emergency Power Generatio
Flowers Bakery of Suwanee LLC,2900 Rolling Pin Lane Suite B,Suwanee,30024,34.032286,-84.039707,Synthetic Minor,Bread Baking Facility
Gwinnett County Department of Public Utilities,3320-B Financial Center Way,Buford,30519,34.068299,-83.986315,Synthetic Minor,Wastewater Treatment Plant
Quality Investment Properties Suwanee LLC,300 Satellite Blvd,Suwanee,30024,34.038936,-84.044712,Synthetic Minor,Emergency Power Generation Plant
Precision Hose Inc,2200 Centre Park Cour,Stone Mountain,30087,33.815193,-84.113275,Title V,Stripwound Metal Hose
AGCO INC.,2782 Simpson Circle,Norcross,30071,33.961868,-84.175551,Title V,Fiberglass And Cultured Marble Products Mfg
Rooms To Go,2695 Vista Ridge Dr,Suwanee,30024,34.028418,-84.032839,Minor,Furniture Warehouse
Lund Inc.,655 Raco Drive,Lawrenceville,30045,33.955734,-84.021855,Minor,Automotive Accessory Mfg
WestRock Converting LLC,4464 S Old Peachtree,Norcross,30058,33.970399,-84.177399,Synthetic Minor,Cardboard Box Mfg
Suzannas Kitchen Inc,4025 Buford Hwy,Duluth,30096,33.976151,-84.164252,Minor,Bakery
Deceased Pet Care Inc,2691 Harbins Road,Bethlehem,30620,33.952163,-83.826985,Synthetic Minor,Animal Crematory/Cemetery
Applied Ceramics Inc,5555 Pleasantdale Rd,Doraville,30340,33.911535,-84.24681,Minor,Ceramics Mfg
Univar Solutions USA Inc.,2145 Skyland Court,Norcross,30071,33.914627,-84.229358,Minor,Distributes Food & Chems
Mall of Georgia Ford Body Shop,4525 Nelson Brogdon Blvd,Sugar Hill,30518,34.099432,-84.017632,Permit By Rule,Auto Body Shop
Gwinnett Place Ford Body Shop,2970 Old Norcross Road,Duluth,30096,33.955341,-84.105253,Permit By Rule,Auto Boby Shop
Georgia Store Fixtures Inc,4427 South Old Peachtree Rd,Norcross,30071,33.970734,-84.177135,Permit By Rule,Store Fixtures Mfg
Metro Materials Inc,2900 Humphries Way,Doraville,30040,33.927545,-84.254126,Synthetic Minor,Hot Mix Aphalt Plant
Hudson Cabinet Co,175 Arcado Road,Lilburn,30047,33.897722,-84.117993,Permit By Rule,Wood Cabinets
Viasat Inc,1725 Breckenridge Plaza,Duluth,30096,33.9619,-84.0984,Minor,Satellite Antenna Mfg
Northside Hospital Duluth,3620 Howell Ferry Road,Duluth,30096,34.000659,-84.161872,Minor,Medical Hospital
Northside Hospital Gwinnett,1000 Medical Center Boulevard,Lawrenceville,30045,33.962999,-84.016107,Minor,Ancillary Hospital
Univar Solutions USA Inc.,1 Alchemy Pl NW,Doraville,30360,33.9221,-84.2598,Synthetic Minor,Special Blends Petrochems
Enterprise Services LLC,120 Satellite Blvd NW,Suwanee,30024,34.038162,-84.057673,Synthetic Minor,Data Processing Services
American Signal Company,2755 Bankers Industrial Drive,Atlanta,30360,33.920819,-84.260083,Minor,Programmable Changeable Message Sign Products
Siemens Energy Inc.,675 Old Peachtree Rd. Nw,Suwanee,30024,34.00798,-84.062,Permit By Rule,Paint Spray Booth For Metal Parts
Vulcan Construction Materials LLC - Grayson RM,1095 Ozora Road,Loganville,30052,33.889233,-83.893955,Permit By Rule,Dry Batch Ready-Mix Concrete Plant
Purafil Inc.,2654 Weaver Way,Doraville,30340,33.900942,-84.279003,Minor,Activated Carbon Pelletizing
Thomas Concrete - Amwiler Plant,2825 Humpries Way,Doraville,30360,33.900942,-84.279003,Permit By Rule,Central Mix Concrete Plant
Preferred Packaging,5903-C Peachtree Industrial Blvd,Norcross,30092,33.95248,-84.22643,Synthetic Minor,Commercial Printing Facility
Cisco SPVTG,1100 Oakland Road,Lawrenceville,30044,33.952536,-84.068299,Minor,Circuit Board Manufacturing Facility
Ricoh Electronics - Thermal Media Group,1125 Hurricane Shoals Rd,Lawrenceville,30043,33.987259,-83.95472,Synthetic Minor,Thermal Tag Paper
BagcraftPapercon III LLC,6448 Best Friend Rd,Norcross,30071,33.91679,-84.22627,Synthetic Minor,Paper Products
Sports & Imports Collision,3400 McDaniel Road,Duluth,30096,33.96754,-84.13078,Minor,Auto Collision
Billy's Collision Center,5945 S Norcross Tucker Rd,Norcross,30093,33.94108,-84.21364,Minor,Automotive Painting And Refinishing
Mell Paul's Body Shop,6384 Buford Highway,Norcross,30071,33.94108,-84.21364,Minor,Automotive Painting And Refinishing
Sterling Autobody #94,942 Hurricane Shoals Rd,Lawrenceville,30043,33.98539,-83.96155,Minor,Automotive Painting And Refinishing
Nu Look Auto Body,5845 H Oakbrook Parkway,Norcross,30093,33.91556,-84.19773,Minor,Automotive Painting And Refinishing
US Postal Service Vehicle Maintenance Facility,1605 Boggs Road,Duluth,30026,33.95883,-84.09174,Minor,Automotive Painting And Refinishing
Brian's Precision Body & Paint Inc.,5072 Annistown Rd.,Stone Mountain,30087,33.80622,-84.09251,Minor,Automotive Painting And Refinishing
Buford Collision Center,4165 South Lee Street,Buford,30518,34.09575,-84.00015,Minor,Automotive Painting And Refinishing
ABRA Auto Body & Glass - Suwanee,3730 Lawrenceville - Suwanee Road,Suwanee,30024,34.05053,-84.05987,Minor,Automotive Painting And Refinishing
ADS Systems Inc.,4829 Buford Hwy.,Norcross,30071,33.95933,-84.1867,Minor,Automotive Painting And Refinishing
Dickinson Fleet Services,6802 Buford Hwy NE,Doraville,30340,33.90042,-84.2772,Minor,Automotive Painting And Refinishing
A - Pro Collision Center LLC.,175 Peachtree Industrial Boulevard,Sugar Hill,30518,34.07598,-84.06185,Minor,Automotive Painting And Refinishing
Colonial Buick GMC,850 Collins Hill Road,Lawrenceville,30045,33.97801,-83.99841,Minor,Automotive Painting And Refinishing
Gwinnett Place Ford,2970 Old Norcross Rd.,Duluth,30096,33.95519,-84.10649,Minor,Automotive Painting And Refinishing
Ace Truck Body & Trailer Repair Inc.,4930 Buford Hwy.,Norcross,30071,33.95687,-84.18949,Minor,Automotive Painting And Refinishing
Georgia Paint & Body Inc.,1155 Highway 23,Suwanee,30024,34.03509,-84.08774,Minor,Automtive Painting And Refinishing
Fulton Concrete Company LLC - Duluth RM,3955 Buford Highway,Duluth,30096,33.9782,-84.16202,Permit By Rule,Concrete Batch Plant
Inertia Enterprises dba Absolute Autobody,3864 Hwy. 124,Snellville,30039,33.79071,-84.04319,Minor,Automotive Painting And Refinishing
Expert Truck & Equipment Inc.,712 Winer Industrial Way,Lawrenceville,30046,33.95743,-84.01168,Minor,Automotive Painting And Refinishing
Hayes Chrysler Dodge Jeep Inc.,719 Pike St.,Lawrenceville,30045,33.96148,-84.00504,Minor,Automotive Painting And Refinishing
Norcross Collision Center,5426 Buford Hwy.,Norcross,30071,33.94602,-84.20232,Minor,Automotive Painting And Refinishing
Rick Hendrick Chevrolet of Buford,4490 South Lee St.,Buford,30518,34.10687,-84.00457,Minor,Automotive Painting And Refinishing
Jimmy Smith Inc.,699 Airport Rd.,Lawrenceville,30046,33.98134,-83.97038,Minor,Automotive Painting And Refinishing
World Ford Stone Mountain,3800 Hwy. 78,Snellville,30039,33.84112,-84.06201,Minor,Automotive Painting And Refinishing
Toyota Mall of Georgia Collision Center,3505 Hwy 20,Buford,30519,34.07829,-83.98248,Minor,Automotive Painting And Refinishing
Metro Green LLC,4351 Pleasantdale Road,Doraville,30340,33.910872,-84.246844,Synthetic Minor,Recycling Operation
Nash Chevrolet,630 Scenic Hwy.,Lawrenceville,30046,33.92639,-83.99706,Minor,Automotive Painting And Refinishing
ABRA Auto Body & Glass - Lilburn,631-A Indian Trail Road,Lilburn,30047,33.89971,-84.14593,Minor,Auto Collision And Repair
ABRA Auto Body & Glass - Lawrenceville,2590 Highway 29,Lawrenceville,30044,33.92364,-84.07156,Minor,Automotive Painting And Refinishing
H & H Body & Paint Shop II,3375 Hwy. 78,Snellville,30078,33.85269,-84.04524,Minor,Auto Collision & Repair
L & W Inc.,1881 Mitchell Rd.,Norcross,30071,33.92329,-84.19094,Minor,Auto Collision & Repairs
Lee's Collision Center,620 Athens Highway,Loganville,30052,33.85526,-83.9392,Minor,Auto Collision & Repairs
United Collision Center,3150 Steve Reynolds Blvd. Suite 100,Duluth,30096,33.96024,-84.14076,Minor,Auto Collision & Repair
Sterling Autobody #41 - Duluth,3274 Peachtree Ind. Blvd.,Duluth,30096,34.01851,-84.16075,Minor,Auto Collision & Repair
Walker Smith Body Shop LLC.,2055 McGee Rd.,Snellville,30078,33.85751,-84.03741,Minor,Auto Collision & Repair
Osborne Body Works Inc.,4154 Arcadia Industrial Circle Suite A,Lilburn,30047,33.89336,-84.11357,Minor,Auto Collision & Repair
Mercury Marine,1150 Northbrook Parkway,Suwanee,30174,34.00943,-84.06604,Minor,Engine Service Training Institution
Newell South LLC,1882 Mitchell Road,Norcross,30076,33.92467,-84.18921,Minor,Metal Recycling And Wire Chop Line
Publix Super Markets Inc.,445 Hurricane Trail,Dacula,30019,33.989444,-83.939167,Minor,Refrigerated Warehousing A& Storage
Eastside Medical Center,1700 Medical Way,Snellville,30078,33.87683,-84.02136,Minor,Medical Center
The Eastside Heritage Medical Center,2160 Fountain Drive,Snellville,30078,33.85751,-84.02832,Minor,Medical Center
Joan Glancy Memorial Hospital,3215 McClure Bridge Road,Duluth,30096,34.00652,-84.15115,Minor,Medical And Surgical Hospital
Good Harvest Grains,6485 Cresent Drive Building B,Norcross,30071,33.91353,-84.22164,Synthetic Minor,Corn Flour Processing Facility
Lanier Filter Plant,2601 Buford Dam Road,Buford,30518,34.1408,-84,Minor,Water Supply And Irrigation Systems
Lehigh Technologies,120 Royal Wood Ct,Tucker,30084,33.86282,-84.17469,Minor,Micronized Rubber Powder Manufacturing
Lawrenceville Tank LLC,1490 Winder Highway,Dacula,30211,33.98089,-83.93139,Synthetic Minor,Ethanol Bulk Storage Terminal
ABRA Auto Body & Glass - Stone Mountain,2060 Ross Rd. SW,Lilburn,30047,33.83614,-84.07992,Minor,Auto Paint And Body Shop
AeroQuest Inc.,100 Boulderbrook Circle,Lawrenceville,30045,33.976429,-83.951767,Permit By Rule,Cabinets For Aircraft
Cintas/Millenium Mat,3200 Shawnee Ind Way,Suwanee,30024,34.028028,-84.063763,Minor,Manufacture Of Commercial  Automotive And Residential Flooring Mats
Masada Bakery,1500 Oakbrook Drive,Norcross,30093,33.915108,-84.19196,Synthetic Minor,Operation Of A Commercial Bakery
MAS Georgia LFG LLC (Richland Creek),5691 South Richland Creek Road,Buford,30518,34.133073,-84.033355,Title V,Landfill Gas Fueled Power Generation Plant
nexAir Norcross Production Plant,4090 Steve Reynolds Blvd.,Norcross,30093,33.93317,-84.141624,Minor,Natural Gas Distribution
Shoal Creek Filter Plant,1755 Buford Dam Road,Buford,30518,34.147,-84.0428,Minor,Water Supply And Irrigation Systems
Cintas Corporation,1055 Progress Industrial Boulevard,Lawrenceville,30043,33.995122,-83.955766,Synthetic Minor,Industrial Laundering
Publix Atlanta Distribution Center,445 Hurricane Trail,Dacula,30019,33.991793,-83.931942,Minor,Publix Atlanta Distrubution Center
VWR International LLC,1050 Satellite Blvd,Suwanee,30024,34.01673,-84.065657,Minor,General Warehousing And Storage
Birchwood Foods,6009 Goshen Springs Road,Norcross,30071,33.91695,-84.205878,Minor,Meat Processing
ePac Atlanta,1856 Corporate Dr. Ste. 170,Norcross,30093,33.942106,-84.147537,Minor,Printing Operation
Meggitt Training Systems,296 Brogdon Rd,Suwanee,30024,34.061993,-84.065369,Minor,Repair Shop With Metal Wall Segment Fabricating And Coating Operation
SA Recycling Doraville,2800 Amwiler Rd,Doraville,30360,33.922689,-84.254125,Minor,Automobile Shredder
Pittman Construction Company - Demorest Plant,1090 Double Springs Rd,Demorest,30535,34.56976,-83.56138,Synthetic Minor,Asphalt Plant
Hanson Aggregates LLC - Habersham Quarry,500 Habersham Mill Road,Demorest,30535,34.56469,-83.544647,Synthetic Minor,Stone Quarry
Ethicon Inc,655 Ethicon Circle,Cornelia,30531,34.511311,-83.527092,Synthetic Minor,Suture Thread Mfg
Morito Scovill Americas LLC dba Scovill Fasteners Inc.,1802 Scovill Dr.,Clarksville,30523,34.612549,-83.524384,Synthetic Minor,Fastener Mfg
Georgia Dept of Corrections,2023 Gainesville Hwy,Alto,30510,34.465849,-83.576177,Synthetic Minor,Reformatory
Habersham Metal Produ,264 Stapleton Rd.,Cornelia,30531,34.5031,-83.5557,Synthetic Minor,Steel Door & Frame Mfg
Fieldale Farms Corp,107 Fay Street,Cornelia,30531,34.509202,-83.537233,Synthetic Minor,Rendering Plant
Blue Circle Williams Brothers,16 Wayside St,Cornelia,30531,34.511311,-83.527092,Permit By Rule,Ready Mix Concrete Plant
Good Wood Inc,4245 Duncan Bridge Rd,Cornelia,30531,34.520496,-83.599656,Permit By Rule,Wood Furniture Mfg
Smith Cabinet Co,631 Kinney Mill Rd,Mount Airy,30563,34.58816,-83.46808,Permit By Rule,Wood Furniture Mfg
Dans Painting,450 Skinner Dr,Cornelia,30531,34.527631,-83.523547,Minor,Sandblasting & Painting
Southern Craftmen's Guild,465 Toccoa Highway,Mount Airy,30563,34.596155,-83.445608,Minor,Household Furniture Mfg
Habersham Steelcell,280 Stapleton Road,Cornelia,30531,34.501953,-83.558041,Minor,Steel Detention Cell
Salford BBi Inc.,470 South Wayside Street,Cornelia,30531,34.509748,-83.537666,Minor,Manufacturing And Painting Of Pull-Behind Farm Spreaders
Cargill Inc. - Gainesville Vegetable Oil Mill and Refinery,862 West Ridge Rd,Gainesville,30501,34.290104,-83.810204,Title V,Vegetable Oil Mill And Refinery
Matthews C W Contracting Co Inc Plt 52,2955 Candler Rd,Gainesville,30507,34.197973,-83.779304,Synthetic Minor,Batch Mix Asphalt Plant
Hanson Aggregates LLC - Gainesville Quarry,2955 Candler Road,Gainesville,30503,34.210072,-83.781273,Synthetic Minor,Stone Quarry & Processor
Purina Animal Nutrition LLC,1125 Purina Drive,Gainesville,30501,34.297619,-83.823784,Minor,Feedmill
Cargill Feed Nutrition Flowery Branch,4634 Radford Road,Flowery Branch,30542,34.18457,-83.925407,Minor,Feed Mill (Poultry)
Elan Corporation,Midway Ind. Park,Flowery Branch,30542,34.18457,-83.925407,Permit By Rule,Furniture Mfg Facility
Crystal Farms Mills Inc,3611 Old Oakwood Rd,Oakwood,30566,34.23622,-83.8738,Minor,Feed Mill
Pilgrim's Pride Corporation,979 Bradford St. Ext.,Gainesville,30501,34.289707,-83.816497,Minor,A Poultry Feed Mill
Vulcan Construction Materials LLC. - Friendship Quarry,4195 Friendship Rd.,Buford,30518,34.12542,-83.9211,Synthetic Minor,Aggregate Quarry
Fieldale Farms Corp,5163 Thompson Bridge Rd,Murrayville,30564,34.417809,-83.905357,Minor,Poultry Processing Plant
Atlanta Coca-Cola Bottling Co,2105 Browns Bridge Rd.,Gainesville,30501,34.297619,-83.823784,Minor,Soft Drink Bottling Co
MILLIKEN & CO NEW HOLLAND PLT,1750 JESSE JEWELL PKWY,Gainesville,30501,34.306913,-83.806581,Title V,Textile Mill
PPG Architectural Finishes Inc.,4261 W. White Road,Oakwood,30566,34.212877,-83.897908,Minor,Latex Paint Manufacturing
ABB Motor and Mechanical Inc.,4349 Avery Dr.,Flowery Branch,30542,34.203459,-83.902065,Synthetic Minor,Electric Motor Manufacturing
Blue Circle Williams Brothers,4195 Friendship Road,Buford,30518,34.132517,-83.931683,Permit By Rule,Ready Mix Concrete
Barbe America Inc,4208 W White Rd,Flowery Branch,30542,34.212,-83.89882,Minor,Rubber Processing Chems
Wrigley Manufacturing Company LLC,4500 Atlanta Highway,Flowery Branch,30542,34.193942,-83.906142,Synthetic Minor,Chewing Gum Manufacturing
Lafarge Building Materials Inc.,964 West Ridge Rd,Gainesville,30501,34.285158,-83.813677,Permit By Rule,Ready Mix Concrete Plant
M-D Building Products,2095 Memorial Park Rd,Gainesville,30501,34.267866,-83.857302,Minor,Anodizing
Gilleland Concrete Products,3926 Chamblee Rd.,Oakwood,30566,34.2176,-83.88358,Minor,Prestressed Concrete Mfg
Atlas Molded Products A Division of Atlas Roofing Corporation,2731 White Sulphur Rd,Gainesville,30501,34.339602,-83.783217,Synthetic Minor,Expandable Polystyrene Foam Product Facility
Metro Materials Inc.,4195 Friendship Rd,Buford,30501,34.132517,-83.931683,Permit By Rule,Drum Mix Asphalt Plant
Hydro Conduit Corp.,978 Davis St.,Gainesville,30503,34.283577,-83.829938,Minor,Zinc Coated Steel Rings
Packaging Specialties of Georgia Inc,2390 Murphy Blvd,Gainesville,30501,34.273271,-83.854903,Synthetic Minor,Printing Food Packaging Film
Thomas Concrete of Georgia Inc.,3960 Thurmon Tanner Road,Flowery Branch,30542,34.227291,-83.884415,Minor,Ready Mix Concrete
Fieldale Farms Corp Further Processing,1540 Monroe Drive,Gainesville,30503,34.286464,-83.79804,Minor,Poultry Processing
Hydro Extrusion USA LLC,2905 OLD OAKWOOD RD,Gainesville,30504,34.252762,-83.857121,Title V,Building Products Mfg
Harris Products Group,2345 Murphy Blvd,Gainesville,30504,34.275058,-83.855547,Minor,Gas Welding And Cutting Equipment
SKF (USA) Inc.,5385 McEver Rd,Flowery Branch,30542,34.222653,-83.906794,Minor,Bearing Mfg
Thomas Concrete of Ga,3960 Thurmon Tanner Road,Flowery Branch,30542,34.227291,-83.884415,Permit By Rule,Ready Mix Concrete
Bellsouth Telecommuni,500 East Broad St.,Gainesville,30501,34.299971,-83.822827,Permit By Rule,Emergency Standby Generat
Barrett Wood Products,247 Mt. Zion Church RD,Murrayville,30564,34.541053,-83.85352,Permit By Rule,Wood Furniture Mfg
Sperry's Country Furn,151 Moccasin Gap Rd,Lula,30554,34.380266,-83.599573,Permit By Rule,Wood Furniture Mfg
Royce Jones Refinishi,3739 Old Cornelia Hwy,Gainesville,30507,34.342715,-83.734957,Permit By Rule,Wood Furniture Mfg
